Deck_ACC,Deck_CRESP,Deck_DurationError,Deck_OnsetDelay,Deck_OnsetToOnsetTime,ExperimentName,ExperimentPlatform,ExperimentVersion,List1_Cycle,Running,cycle_start_date,day,expected_trial_count,experiment_name,internal_node_id,lang,last_commit,on_mobile,role,rt,screen_availHeight,screen_availWidth,screen_height,screen_width,session_id,session_uuid,study_id,subject_id,task_section,time_elapsed,trial_index,trial_type,useragent,view_history,window_innerHeight,window_innerWidth,DeckA,DeckB,DeckC,DeckD,Deck_OnsetTime,Deck_RESP,Deck_RT,Deck_RTTime,List1_Sample,loss_event,response,totalsum,var,stimulus
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.10,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,388.0,812,375,812,375,5505110d-31b8-47ca-9f47-6c45520c1706,5505110d-31b8-47ca-9f47-6c45520c1706,projectseed_production_april2024,6,,39278,42,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/124.0.6367.88 Mobile/15E148 Safari/604.1",,1662,980,100.0,100.0,-25.0,50.0,39487.0,B,388.0,39875.0,11.0,0.0,1.0,2200.0,100.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.11,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,494.0,812,375,812,375,5505110d-31b8-47ca-9f47-6c45520c1706,5505110d-31b8-47ca-9f47-6c45520c1706,projectseed_production_april2024,6,,41082,46,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/124.0.6367.88 Mobile/15E148 Safari/604.1",,1662,980,100.0,100.0,-25.0,50.0,41185.0,B,494.0,41679.0,12.0,0.0,1.0,2300.0,100.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.12,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,424.0,812,375,812,375,5505110d-31b8-47ca-9f47-6c45520c1706,5505110d-31b8-47ca-9f47-6c45520c1706,projectseed_production_april2024,6,,42817,50,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/124.0.6367.88 Mobile/15E148 Safari/604.1",,1662,980,100.0,100.0,-25.0,50.0,42990.0,B,424.0,43414.0,13.0,0.0,1.0,2400.0,100.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.13,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,372.0,812,375,812,375,5505110d-31b8-47ca-9f47-6c45520c1706,5505110d-31b8-47ca-9f47-6c45520c1706,projectseed_production_april2024,6,,44499,54,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/124.0.6367.88 Mobile/15E148 Safari/604.1",,1662,980,100.0,100.0,-25.0,50.0,44724.0,B,372.0,45096.0,14.0,0.0,1.0,2500.0,100.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.14,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,406.0,812,375,812,375,5505110d-31b8-47ca-9f47-6c45520c1706,5505110d-31b8-47ca-9f47-6c45520c1706,projectseed_production_april2024,6,,46216,58,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/124.0.6367.88 Mobile/15E148 Safari/604.1",,1662,980,100.0,100.0,-25.0,50.0,46408.0,B,406.0,46814.0,15.0,0.0,1.0,2600.0,100.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.15,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,394.0,812,375,812,375,5505110d-31b8-47ca-9f47-6c45520c1706,5505110d-31b8-47ca-9f47-6c45520c1706,projectseed_production_april2024,6,,47920,62,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/124.0.6367.88 Mobile/15E148 Safari/604.1",,1662,980,100.0,-1150.0,-25.0,50.0,48124.0,B,394.0,48518.0,16.0,-1250.0,1.0,1450.0,-1150.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.16,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,410.0,812,375,812,375,5505110d-31b8-47ca-9f47-6c45520c1706,5505110d-31b8-47ca-9f47-6c45520c1706,projectseed_production_april2024,6,,50640,66,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/124.0.6367.88 Mobile/15E148 Safari/604.1",,1662,980,100.0,100.0,-25.0,50.0,50827.0,A,410.0,51237.0,17.0,0.0,0.0,1550.0,100.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.17,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,406.0,812,375,812,375,5505110d-31b8-47ca-9f47-6c45520c1706,5505110d-31b8-47ca-9f47-6c45520c1706,projectseed_production_april2024,6,,52357,70,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/124.0.6367.88 Mobile/15E148 Safari/604.1",,1662,980,-100.0,100.0,-25.0,50.0,52549.0,B,406.0,52955.0,18.0,0.0,1.0,1650.0,100.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.18,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,601.0,812,375,812,375,5505110d-31b8-47ca-9f47-6c45520c1706,5505110d-31b8-47ca-9f47-6c45520c1706,projectseed_production_april2024,6,,54275,74,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/124.0.6367.88 Mobile/15E148 Safari/604.1",,1662,980,-100.0,100.0,-25.0,50.0,54272.00000000001,A,601.0,54873.00000000001,19.0,-200.0,0.0,1550.0,-100.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.19,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,358.0,812,375,812,375,5505110d-31b8-47ca-9f47-6c45520c1706,5505110d-31b8-47ca-9f47-6c45520c1706,projectseed_production_april2024,6,,56945,78,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/124.0.6367.88 Mobile/15E148 Safari/604.1",,1662,980,100.0,100.0,-25.0,50.0,57185.0,B,358.0,57543.0,20.0,0.0,1.0,1650.0,100.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.20,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,376.0,812,375,812,375,5505110d-31b8-47ca-9f47-6c45520c1706,5505110d-31b8-47ca-9f47-6c45520c1706,projectseed_production_april2024,6,,58633,82,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/124.0.6367.88 Mobile/15E148 Safari/604.1",,1662,980,100.0,100.0,-25.0,50.0,58855.0,B,376.0,59231.0,21.0,0.0,1.0,1750.0,100.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.21,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,98.0,812,375,812,375,5505110d-31b8-47ca-9f47-6c45520c1706,5505110d-31b8-47ca-9f47-6c45520c1706,projectseed_production_april2024,6,,60040,86,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/124.0.6367.88 Mobile/15E148 Safari/604.1",,1662,980,100.0,100.0,-25.0,50.0,60539.0,B,98.0,60637.0,22.0,0.0,1.0,1850.0,100.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.22,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,380.0,812,375,812,375,5505110d-31b8-47ca-9f47-6c45520c1706,5505110d-31b8-47ca-9f47-6c45520c1706,projectseed_production_april2024,6,,61728,90,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/124.0.6367.88 Mobile/15E148 Safari/604.1",,1662,980,100.0,100.0,-25.0,50.0,61946.0,B,380.0,62326.0,23.0,0.0,1.0,1950.0,100.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.23,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,174.0,812,375,812,375,5505110d-31b8-47ca-9f47-6c45520c1706,5505110d-31b8-47ca-9f47-6c45520c1706,projectseed_production_april2024,6,,63212,94,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/124.0.6367.88 Mobile/15E148 Safari/604.1",,1662,980,100.0,100.0,-25.0,50.0,63636.0,B,174.0,63810.0,24.0,0.0,1.0,2050.0,100.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.24,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,228.0,812,375,812,375,5505110d-31b8-47ca-9f47-6c45520c1706,5505110d-31b8-47ca-9f47-6c45520c1706,projectseed_production_april2024,6,,64749,98,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/124.0.6367.88 Mobile/15E148 Safari/604.1",,1662,980,100.0,-1150.0,-25.0,50.0,65119.00000000001,B,228.0,65347.00000000001,25.0,-1250.0,1.0,900.0,-1150.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.25,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,479.0,812,375,812,375,5505110d-31b8-47ca-9f47-6c45520c1706,5505110d-31b8-47ca-9f47-6c45520c1706,projectseed_production_april2024,6,,67536,102,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/124.0.6367.88 Mobile/15E148 Safari/604.1",,1662,980,100.0,100.0,-25.0,50.0,67655.0,B,479.0,68134.0,26.0,0.0,1.0,1000.0,100.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.26,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,83.0,812,375,812,375,5505110d-31b8-47ca-9f47-6c45520c1706,5505110d-31b8-47ca-9f47-6c45520c1706,projectseed_production_april2024,6,,68929,106,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/124.0.6367.88 Mobile/15E148 Safari/604.1",,1662,980,100.0,100.0,-25.0,50.0,69443.0,B,83.0,69526.0,27.0,0.0,1.0,1100.0,100.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.27,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,214.0,812,375,812,375,5505110d-31b8-47ca-9f47-6c45520c1706,5505110d-31b8-47ca-9f47-6c45520c1706,projectseed_production_april2024,6,,70452,110,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/124.0.6367.88 Mobile/15E148 Safari/604.1",,1662,980,100.0,100.0,-25.0,50.0,70835.0,B,214.0,71049.0,28.0,0.0,1.0,1200.0,100.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.28,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,71.0,812,375,812,375,5505110d-31b8-47ca-9f47-6c45520c1706,5505110d-31b8-47ca-9f47-6c45520c1706,projectseed_production_april2024,6,,71832,114,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/124.0.6367.88 Mobile/15E148 Safari/604.1",,1662,980,100.0,100.0,-25.0,50.0,72358.0,B,71.0,72429.0,29.0,0.0,1.0,1300.0,100.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.29,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,78.0,812,375,812,375,5505110d-31b8-47ca-9f47-6c45520c1706,5505110d-31b8-47ca-9f47-6c45520c1706,projectseed_production_april2024,6,,73217,118,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/124.0.6367.88 Mobile/15E148 Safari/604.1",,1662,980,100.0,-1150.0,-25.0,50.0,73736.0,B,78.0,73814.0,30.0,-1250.0,1.0,150.0,-1150.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.0,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,1011.0,896,414,896,414,88db5135-3b75-423a-9a41-a83421c1644e,88db5135-3b75-423a-9a41-a83421c1644e,projectseed_production_april2024,6,,40609,2,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",,1693,980,100.0,100.0,50.0,50.0,39822.0,B,1011.0,40833.0,1.0,0.0,1.0,2100.0,100.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.1,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,1206.0,896,414,896,414,88db5135-3b75-423a-9a41-a83421c1644e,88db5135-3b75-423a-9a41-a83421c1644e,projectseed_production_april2024,6,,43132,6,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",,1693,980,100.0,100.0,50.0,50.0,42149.00000000001,B,1206.0,43355.00000000001,2.0,0.0,1.0,2200.0,100.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.2,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,1781.0,896,414,896,414,88db5135-3b75-423a-9a41-a83421c1644e,88db5135-3b75-423a-9a41-a83421c1644e,projectseed_production_april2024,6,,46226,10,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",,1693,980,100.0,100.0,50.0,50.0,44668.0,D,1781.0,46449.0,3.0,0.0,3.0,2250.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.3,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,1277.0,896,414,896,414,88db5135-3b75-423a-9a41-a83421c1644e,88db5135-3b75-423a-9a41-a83421c1644e,projectseed_production_april2024,6,,48811,14,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",,1693,980,100.0,100.0,50.0,50.0,47757.0,D,1277.0,49034.0,4.0,0.0,3.0,2300.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.4,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,1839.0,896,414,896,414,88db5135-3b75-423a-9a41-a83421c1644e,88db5135-3b75-423a-9a41-a83421c1644e,projectseed_production_april2024,6,,51960,18,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",,1693,980,100.0,100.0,50.0,50.0,50344.0,A,1839.0,52183.0,5.0,0.0,0.0,2400.0,100.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,0,0,projectseed-iowa-production,0.0-0.0-2.0-0.5,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,1130.0,896,414,896,414,88db5135-3b75-423a-9a41-a83421c1644e,88db5135-3b75-423a-9a41-a83421c1644e,projectseed_production_april2024,6,,54401,22,html-button-response,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",,1693,980,-250.0,100.0,50.0,50.0,53494.0,A,1130.0,54624.0,6.0,-350.0,0.0,2150.0,-250.0,
